Wall time,Step,Value
1579223045.3131905,42,0.03608091175556183
1579223059.474846,94,0.026143744587898254
1579223079.5173726,167,0.032641708850860596
1579223105.0965366,229,0.02392520010471344
1579223106.4760013,234,0.02066170983016491
1579223117.256355,273,0.027564238756895065
1579223126.9189172,308,0.04196183755993843
1579223127.4700682,310,0.04202195256948471
1579223129.708751,318,0.019875582307577133
1579223178.9501007,474,0.01767750456929207
1579223196.1285307,536,0.020465772598981857
1579223208.0106027,579,0.019283458590507507
1579223209.9489589,586,0.01584218628704548
1579223228.855174,634,0.0198417529463768
1579223232.4515305,647,0.015729393810033798
1579223250.9897492,714,0.015277275815606117
1579223253.1832168,722,0.016730142757296562
1579223277.0556555,808,0.013924937695264816
1579223339.7489233,1014,0.017113981768488884
1579223360.0448618,1066,0.018840603530406952
1579223370.649927,1104,0.023946616798639297
1579223434.8141413,1316,0.016159649938344955
1579223435.6491241,1319,0.012150133028626442
1579223439.4984698,1333,0.012921752408146858
1579223440.594191,1337,0.01299098040908575
1579223453.7629616,1385,0.011133559979498386
1579223455.6822047,1392,0.02708631195127964
1579223467.8866835,1436,0.013842026703059673
1579223505.495917,1552,0.01195081789046526
1579223549.8341389,1691,0.015647295862436295
1579223561.6000528,1734,0.009102722629904747
1579223562.4280217,1737,0.013398716226220131
1579223606.5905945,1877,0.010771664790809155
1579223617.5489478,1917,0.017786134034395218
1579223650.2854745,2036,0.013481177389621735
1579223672.6496801,2096,0.012485257349908352
1579223700.9799144,2199,0.00743135716766119
1579223718.2323442,2262,0.012738044373691082
1579223736.2568755,2307,0.012352349236607552
1579223758.69325,2389,0.01815197244286537
1579223771.5626073,2436,0.009257427416741848
1579223790.7574835,2485,0.008041554130613804
1579223791.0327215,2486,0.007994962856173515
1579223794.3316143,2498,0.011071637272834778
1579223803.629279,2532,0.00784316472709179
1579223845.6393538,2685,0.011792683973908424
1579223866.4313707,2740,0.01351033616811037
1579223934.3313613,2967,0.019202623516321182
1579223953.729941,3038,0.006514931097626686
1579224012.1687052,3230,0.028034018352627754
1579224016.546894,3246,0.01010784413665533
1579224032.6648488,3305,0.009538959711790085
1579224129.3460517,3618,0.008551050908863544
1579224129.9003444,3620,0.015047948807477951
1579224143.6073549,3670,0.009066896513104439
1579224168.7850692,3741,0.01124749518930912
1579224188.7554524,3814,0.016328509896993637
1579224190.658296,3821,0.008818840608000755
1579224220.000866,3928,0.009433304890990257
1579224233.3405433,3956,0.008363927714526653
1579224255.3492365,4036,0.005938193295150995
1579224304.4123936,4196,0.01668229140341282
1579224337.5781393,4317,0.007590672466903925
1579224365.9661293,4400,0.008202994242310524
1579224391.2279413,4492,0.012405012734234333
1579224395.8705564,4509,0.008981475606560707
1579224445.0684257,4668,0.016676325350999832
1579224447.2502687,4676,0.00894935242831707
1579224483.5772574,4788,0.005981185473501682
1579224539.3716068,4971,0.013414762914180756
1579224576.4428785,5106,0.011270598508417606
1579224584.1005745,5134,0.009174265898764133
1579224647.8734848,5345,0.007658753544092178
1579224651.6984828,5359,0.009231660515069962
1579224709.5392025,5549,0.007440375629812479
1579224751.1013362,5679,0.006052921526134014
1579224763.147367,5723,0.006433586124330759
1579224792.079987,5808,0.009219191037118435
1579224807.3782258,5864,0.008622247725725174
1579224809.292465,5871,0.005897962488234043
1579224819.1302052,5907,0.008271852508187294
1579224841.8393197,5990,0.006606339011341333
1579224905.4144175,6200,0.011337385512888432
1579224916.1103868,6219,0.005623293109238148
1579224935.3444946,6289,0.00780863594263792
1579225019.0817277,6574,0.005869978107511997
1579225026.9802587,6603,0.006163892336189747
1579225059.1583796,6699,0.008335568010807037
1579225062.45515,6711,0.004913206212222576
1579225107.4789507,6854,0.005626230500638485
1579225138.1973853,6966,0.0032107678707689047
1579225184.1097147,7114,0.004818814340978861
1579225195.325574,7155,0.006571701727807522
1579225263.0544648,7382,0.004073993768543005
1579225290.0173314,7460,0.0061805066652596
1579225290.8280234,7463,0.005722052417695522
1579225294.9384942,7478,0.00541272247210145
1579225303.9948037,7511,0.005545430816709995
1579225385.420607,7788,0.0037934505380690098
1579225388.1481361,7798,0.0042266761884093285
1579225397.7993834,7833,0.004589390009641647
1579225446.7718227,7991,0.0048620207235217094
1579225467.292375,8066,0.006434739101678133
1579225504.115881,8180,0.005719824228435755
1579225515.3175964,8221,0.0063108280301094055
1579225559.496684,8363,0.0043867421336472034
1579225563.3150084,8377,0.008226140402257442
1579225602.1206355,8498,0.0033396119251847267
1579225604.8469803,8508,0.008201242424547672
1579225630.3956826,8601,0.005997352302074432
1579225712.095923,8878,0.004006140865385532
1579225731.198518,8928,0.005368638783693314
1579225733.108406,8935,0.003947503864765167
1579225748.9767158,8993,0.004904812201857567
1579225827.7653325,9260,0.004447390325367451
1579225890.513328,9468,0.004429390653967857
1579225919.6460752,9554,0.004977085627615452
1579225923.1835752,9567,0.0033333979081362486
1579225954.1993034,9680,0.005305343773216009
1579225959.1119382,9698,0.005363527685403824
1579226004.650636,9843,0.004155466333031654
1579226022.173891,9907,0.005652119871228933
1579226135.0174284,10276,0.003941696602851152
1579226136.9247735,10283,0.0042644040659070015
1579226174.5270925,10399,0.0035805976949632168
1579226196.5098753,10479,0.0031093682628124952
1579226208.2644856,10522,0.0039323316887021065
1579226237.2011507,10607,0.005841890349984169
1579226278.1802702,10757,0.0034679705277085304
1579226278.4450727,10758,0.0029318337328732014
1579226290.2930624,10780,0.006682807579636574
1579226309.4430647,10850,0.003859536722302437
1579226323.7894907,10902,0.004159324802458286
1579226324.6058817,10905,0.003578871488571167
1579226335.000184,10943,0.004152901470661163
1579226341.3103442,10966,0.003055739914998412
1579226349.2267394,10974,0.004977409727871418
1579226361.8129625,11020,0.005242710001766682
1579226384.416289,11102,0.004151121247559786
1579226389.6144433,11121,0.004337359219789505
1579226482.5228736,11419,0.0028128395788371563
1579226497.0440044,11472,0.004192161839455366
1579226502.4985712,11492,0.00496368994936347
1579226511.0737426,11523,0.0037616535555571318
1579226513.5388596,11532,0.0057718344032764435
1579226522.834681,11566,0.007065683603286743
1579226561.1742485,11685,0.005621792282909155
1579226581.4296165,11759,0.0028064530342817307
1579226644.3935006,11969,0.005602903664112091
