Wall time,Step,Value
1585686734.933655,42,0.03403206914663315
1585686735.4693851,45,0.04657256230711937
1585686740.080321,71,0.04169705510139465
1585686744.1428816,94,0.031099878251552582
1585686757.1715672,167,0.019512105733156204
1585686768.074454,229,0.02564995363354683
1585686768.9689515,234,0.010811218991875648
1585686772.660295,255,0.012463673017919064
1585686776.4465976,273,0.00713834585621953
1585686946.3584049,308,0.013553754426538944
1585686946.6830673,310,0.00858670100569725
1585686948.1436682,318,0.01607188582420349
1585686975.5332124,474,0.01169482059776783
1585686986.3341362,536,0.009046155959367752
1585687160.1926017,579,0.011553164571523666
1585687161.3542268,586,0.01159023866057396
1585687169.467212,634,0.005111359991133213
1585687171.7942886,647,0.005174081772565842
1585687183.3397973,714,0.002257335465401411
1585687184.7811007,722,0.0036055189557373524
1585687195.9228883,785,0.006151174195110798
1585687198.8592923,802,0.004976889584213495
1585687199.9740164,808,0.00335728470236063
1585687371.8133814,836,0.00814768671989441
1585687395.9437265,971,0.011018865741789341
1585687403.7257524,1014,0.00292010884732008
1585687413.131998,1066,0.00809035450220108
1585687586.753811,1104,0.0019772006198763847
1585687600.7025745,1180,0.003064529038965702
1585687614.7824159,1261,0.004019729793071747
1585687624.624963,1316,0.0035537108778953552
1585687625.162872,1319,0.006297638639807701
1585687627.6732097,1333,0.007841873914003372
1585687628.425847,1337,0.0065254638902843
1585687807.1687365,1385,0.0030135614797472954
1585687808.416548,1392,0.001761369756422937
1585687816.1694164,1436,0.0009018523269332945
1585687821.6157384,1466,0.0017501062247902155
1585687833.4222383,1523,0.0028742412105202675
1585687838.8882444,1552,0.002863482106477022
1585687844.594926,1584,0.004445753060281277
1585688048.6783807,1691,0.001985628856346011
1585688057.1118722,1734,0.004357056692242622
1585688057.676739,1737,0.007550833746790886
1585688077.9969096,1844,0.002990985754877329
1585688081.890989,1866,0.002746942453086376
1585688083.8073912,1877,0.0017922790721058846
1585688092.759996,1917,0.018375780433416367
1585688271.3358274,1947,0.0024375286884605885
1585688287.3225832,2036,0.003261075122281909
1585688298.80805,2096,0.00380633189342916
1585688315.082007,2187,0.0008045528084039688
1585688484.1160207,2199,0.0019578812643885612
1585688489.922041,2231,0.002836498897522688
1585688495.452515,2262,0.004323672968894243
1585688503.394259,2307,0.0006696543423458934
1585688517.7323313,2389,0.0019745160825550556
1585688525.8166206,2436,0.0023655197583138943
1585688528.6535625,2453,0.0024813455529510975
1585688529.0194206,2455,0.003133234102278948
1585688529.8974807,2460,0.002591680269688368
1585688701.0174718,2485,0.007183825597167015
1585688701.1798086,2486,0.0023207052145153284
1585688703.1716092,2498,0.0005335257737897336
1585688704.0730767,2503,0.00214711157605052
1585688709.2168205,2532,0.001871298998594284
1585688736.4744103,2685,0.0008427301654592156
1585688913.4643736,2740,0.0010060538770630956
1585688955.0175073,2967,0.002222249750047922
1585689134.599016,3038,0.003421382512897253
1585689135.174039,3041,0.0019772325176745653
1585689156.393311,3161,0.0018370805773884058
1585689168.6299767,3230,0.0018274602480232716
1585689171.446723,3246,0.0014024018310010433
1585689171.605615,3247,0.0013365230988711119
1585689348.7424116,3305,0.00538679538294673
1585689380.0914109,3480,0.000804233131930232
1585689571.3035133,3618,0.0009855999378487468
1585689571.641585,3620,0.0011384475510567427
1585689580.2753274,3670,0.0008594379760324955
1585689592.5585053,3741,0.0009786641458049417
1585689605.4860196,3814,0.000981995603069663
1585689606.6398768,3821,0.001903126249089837
1585689792.1293604,3928,0.0009309183224104345
1585689797.1779714,3956,0.002098027616739273
1585689811.2946975,4036,0.0008797566988505423
1585689822.3159878,4098,0.0006142596248537302
1585690006.7827148,4196,0.0008413667674176395
1585690012.249959,4227,0.0015962219331413507
1585690013.165248,4232,0.0007881040219217539
1585690028.3252513,4317,0.0006911150994710624
1585690028.651769,4319,0.0006379177793860435
1585690210.0767848,4400,0.0009291050955653191
1585690226.4512584,4492,0.002090557012706995
1585690229.4794378,4509,0.0015681309159845114
1585690233.2378962,4530,0.0012167295208200812
1585690423.7173233,4664,0.0012850358616560698
1585690424.3965116,4668,0.0009659327915869653
1585690425.6863935,4676,0.0022621466778218746
1585690445.4441783,4788,0.001341784605756402
1585690447.9082606,4802,0.0011076477821916342
