Wall time,Step,Value
1585686734.933822,42,0.42436105012893677
1585686735.4695413,45,0.3777529001235962
1585686740.0804815,71,0.1388583928346634
1585686744.143031,94,0.060960475355386734
1585686757.1717162,167,0.025448087602853775
1585686768.0745897,229,0.01429152674973011
1585686768.9690952,234,0.018547456711530685
1585686772.6604357,255,0.01595948450267315
1585686776.4467778,273,0.016394736245274544
1585686946.3585448,308,0.014801726676523685
1585686946.6832044,310,0.013965288177132607
1585686948.1438062,318,0.011717184446752071
1585686975.5333476,474,0.011535660363733768
1585686986.3342748,536,0.011873395182192326
1585687160.1927347,579,0.00906582921743393
1585687161.3543532,586,0.012023219838738441
1585687169.467395,634,0.0077663310803473
1585687171.794428,647,0.0074960654601454735
1585687183.3399353,714,0.007426575757563114
1585687184.7812386,722,0.008352789096534252
1585687195.923024,785,0.006006801035255194
1585687198.8594294,802,0.004555518738925457
1585687199.9741635,808,0.006493762135505676
1585687371.8135154,836,0.00571515504270792
1585687395.9438868,971,0.006038803607225418
1585687403.725905,1014,0.00446018110960722
1585687413.1321325,1066,0.0066976710222661495
1585687586.753955,1104,0.004330536350607872
1585687600.702711,1180,0.004544053692370653
1585687614.7825592,1261,0.0061433324590325356
1585687624.6251016,1316,0.0038717726711183786
1585687625.1630082,1319,0.004064719658344984
1585687627.6733565,1333,0.007531996350735426
1585687628.425988,1337,0.007873610593378544
1585687807.168863,1385,0.003258050885051489
1585687808.4166882,1392,0.0030353087931871414
1585687816.1695578,1436,0.0037358507979661226
1585687821.6158764,1466,0.0029516397044062614
1585687833.422385,1523,0.00436786375939846
1585687838.8883874,1552,0.0037264826241880655
1585687844.5950618,1584,0.0033231060951948166
1585688048.6785219,1691,0.004158455412834883
1585688057.1120176,1734,0.0032453322783112526
1585688057.6771066,1737,0.00408572843298316
1585688077.9971783,1844,0.0028576496988534927
1585688081.8911808,1866,0.003119103843346238
1585688083.8075824,1877,0.004539887886494398
1585688092.7607453,1917,0.004838891793042421
1585688271.335966,1947,0.002221241593360901
1585688287.322753,2036,0.004957143217325211
1585688298.8082373,2096,0.004642943851649761
1585688315.082144,2187,0.003836820600554347
1585688484.1161902,2199,0.002428014762699604
1585688489.9222198,2231,0.00317913806065917
1585688495.452651,2262,0.0029310868121683598
1585688503.3943975,2307,0.0021211314015090466
1585688517.7324698,2389,0.007478551939129829
1585688525.8167603,2436,0.003873665351420641
1585688528.6537025,2453,0.002289998810738325
1585688529.019561,2455,0.002768369857221842
1585688529.8976202,2460,0.002407119609415531
1585688701.0176346,2485,0.0026435963809490204
1585688701.179957,2486,0.00267143826931715
1585688703.171748,2498,0.0019031846895813942
1585688704.0732238,2503,0.0022614961490035057
1585688709.216955,2532,0.002762905787676573
1585688736.4745455,2685,0.0022041769698262215
1585688913.4645452,2740,0.0018240652279928327
1585688955.0176427,2967,0.0015345819992944598
1585689134.5992076,3038,0.0021830019541084766
1585689135.1741772,3041,0.0018129763193428516
1585689156.39345,3161,0.0015442802105098963
1585689168.6301227,3230,0.001933327759616077
1585689171.4468584,3246,0.001848692074418068
1585689171.6057518,3247,0.001638711430132389
1585689348.742596,3305,0.0020093736238777637
1585689380.0915515,3480,0.0008933229837566614
1585689571.3036454,3618,0.0014641783200204372
1585689571.641726,3620,0.001751100760884583
1585689580.2754643,3670,0.001405919436365366
1585689592.5586398,3741,0.004567066673189402
